0,132.54218004097373,119.16682024926442,13.375359791708995,73.14988476420066,60.14823706396646,13.001647700234379
1,67.75510080696553,54.59287860693673,13.162222200028786,63.17973020882528,49.95200106197931,13.227729146845965
2,59.96396244124897,46.49722052445548,13.466741916793607,56.94134285889824,43.15914021602487,13.782202642873363
3,55.147013555764076,41.39249448636927,13.754519069394888,53.537553162927516,39.686334513300885,13.851218649626402
4,52.26642165922288,38.33917768246739,13.927243976755307,50.98646659880248,36.753056357406614,14.233410241395863
5,50.16133324128457,36.11693269261513,14.04440054866935,49.45169055186156,35.34406574895059,14.107624802911012
6,48.441465329023025,34.30536851048496,14.136096818537895,47.94750984322705,33.6948135431137,14.252696300113485
7,46.9653217715517,32.74849344309106,14.216828328460718,46.583319222725834,32.24699947305678,14.336319749668991
8,45.667559579488454,31.374685761094486,14.292873818394074,45.28086091564685,30.948665343077362,14.332195572569445
9,44.538448448531355,30.173813921808385,14.364634526723256,45.066731716157264,30.57792132807634,14.48881038808095
10,43.52628362465917,29.093992849442742,14.432290775216345,43.375150481280926,28.912851300185334,14.462299181095498
11,42.63695598888467,28.145136721944375,14.491819266940286,42.470427840553675,27.945057367515233,14.525370473038475
12,41.80000141823947,27.25083425994514,14.549167158294374,41.94287472105481,27.335505646263286,14.60736907479149
13,41.06701819904187,26.46392113114951,14.60309706789244,41.0953769624437,26.502040847031736,14.593336115411946
14,40.349926936945586,25.694869679321094,14.655057257624762,40.405358641352,25.759602709132785,14.645755932219341
15,39.69752889582192,24.989843786630985,14.707685109191178,39.903055174779524,25.172876916840845,14.730178257938652
16,39.095243780776535,24.344773903902624,14.75046987687394,38.922261534899036,24.123680011238534,14.798581523660426
17,38.53826169861487,23.748083608198087,14.79017809041665,39.00490338155449,24.233247547864348,14.771655833690104
18,38.01231590746528,23.187013597932683,14.8253023095325,38.50831112323051,23.715899317254625,14.792411805975922
19,37.52377581247096,22.666003341312567,14.857772471158247,38.0813092885336,23.182247079658946,14.899062208874644
20,37.07762917983551,22.190112509387216,14.887516670448349,37.13729005560227,22.317264840067352,14.82002521553507
21,36.6551877990307,21.74004519023086,14.915142608799805,36.830340682867785,21.961111655958646,14.869229026909196
22,36.25618969597302,21.313451934376246,14.942737761596735,36.176698925439716,21.322565740626462,14.85413318481322
23,35.87463217723961,20.904409154025963,14.970223023213528,36.35741900803244,21.360936880555474,14.996482127477064
24,35.524972123763575,20.53427113963817,14.990700984125379,35.617164696499714,20.6001665281659,15.016998168333844
25,35.17450111203267,20.158336131189778,15.01616498084278,35.418240623767744,20.40713626626397,15.011104357503763
26,34.863623105832296,19.830267475648473,15.033355630183829,34.9384492432308,19.904107970278748,15.034341272952036
27,34.55627750617299,19.502494481463444,15.053783024709652,34.9130721687958,19.844502693935976,15.068569474859816
28,34.26980187949085,19.194756355743976,15.075045523746855,34.854347470805074,19.74564061699999,15.108706853805028
29,33.96665357133131,18.880543220853397,15.086110350478005,34.29020819892406,19.22070265814916,15.069505540774792
30,33.70625504364344,18.601545132927164,15.104709910716315,33.81806094214103,18.69639627741864,15.121664664722411
31,33.45399334974405,18.33201310855325,15.121980241190728,33.76076151713249,18.7235148853138,15.037246631818725
32,33.209390790314224,18.074625639771966,15.134765150542151,33.44572427192537,18.278780600144916,15.16694367178027
33,32.97258248650998,17.821639340034476,15.150943146475491,33.18270507067121,18.018289618548383,15.164415452122839
34,32.7682512905586,17.603527799897083,15.164723490661434,33.08619357395496,17.914567802275613,15.17162577167939
35,32.55478402757951,17.38011656068258,15.17466746689701,32.7122669714151,17.514351843633495,15.197915127781656
36,32.349556500464764,17.162962867444307,15.186593633020305,32.59499021217903,17.40400781893449,15.190982393244633
37,32.149606177512965,16.949774431666206,15.199831745846781,32.08504842626539,16.81499507236789,15.270053353897453
38,31.978655475199503,16.767281461864254,15.211374013335202,32.7341588318288,17.491871662078676,15.242287169750092
39,31.78311541749281,16.569123930123325,15.213991487369373,32.00082583610153,16.854156542042485,15.146669294059109
40,31.607704889836114,16.38367923662086,15.224025653215289,31.720079250198594,16.476773328196927,15.243305922001728
41,31.441988375251523,16.2096274577854,15.2323609174662,31.821891774596047,16.624534769638824,15.197357004957253
42,31.29209628368049,16.04662759422415,15.24546868945624,31.61375371883244,16.35517880627025,15.258574912562233
43,31.136887998189156,15.883610471316825,15.25327752687231,31.26613224519663,15.971889149170558,15.294243096026019
44,30.987700836185386,15.727413567063765,15.26028726912176,31.3952373641126,16.18251685265491,15.21272051145771
45,30.83690882441309,15.574686362267197,15.262222462145951,31.103032792165784,15.734036325688413,15.368996466477311
46,30.704704560472802,15.43404042111751,15.27066413935537,30.90807703991267,15.692386024280946,15.215691015631657
47,30.565779569409504,15.288604574095924,15.277174995313548,31.0847011990298,15.818956165599124,15.265745033430548
48,30.446634418086973,15.162628346675541,15.284006071411364,30.734123107003686,15.416684676158093,15.317438430845586
49,30.314159322592392,15.026735542684122,15.287423779908199,30.708569968917388,15.350469495234316,15.358100473683084
